publishedAt,authorDisplayName,textDisplay,likeCount
2025-11-24T10:13:26Z,@loads-l8t,Define communism Hasan. I&#39;m getting tired of your vague answers. There is a difference between socialism and totalitarianism. There is a true definition of socialism that you refuse to acknowledge. U are a traitor to the movement,0
2025-11-24T10:09:07Z,@loads-l8t,"Ur a Chinese asset. <br><br>Not communist, but just a self serving cultist",3
2025-11-24T10:05:10Z,@mixmastermootree,relax guy,0
2025-11-24T10:03:31Z,@loads-l8t,"a variation of the Golden Rule, which is the principle to &quot;do unto others as you would have them do unto you&quot; so fuck a dictatorship. Chinese propaganda will never convince us",0
2025-11-24T09:59:56Z,@OrganicDev,"USA always have been the terrorist state that it accuses everyone. Non-ironically the biggest fear of developing countries is that USA enforce some &quot;freedom&quot; and &quot;democracy&quot;, look what is happening with Venezuela...",0
2025-11-24T09:48:36Z,@RazzleDFrazzle,progressive muslims continue to confound the conservative mind with its inability to unify their contradictory stereotypes for the two groups,0
2025-11-24T09:40:26Z,@margaretbratton4036,Why are  maga diehards so unintelligent😢,1
2025-11-24T09:27:50Z,@pearse9116,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=243"">4:03</a> that pause. He was 100% gonna use an asian slur and caught himself left millisecond.",0
2025-11-24T09:25:39Z,@bigguschungus2453,MAGA LOSING IT !?!?!?!????<br><br>I AM <b>SHOCKED</b>,1
2025-11-24T09:24:22Z,@steven-z4v5h,I truly have Zio fatigue!,0
2025-11-24T09:19:54Z,@loads-l8t,I&#39;ve followed Hasan since his tyt days. But he starting to become a cult leader. He is dishonest with his beliefs. I fear he got lost in the sauce. He is spreading his ass open for authoritarian Chinese government. Nonetheless it&#39;s good entertainment. But Hasan is a little actor looking for a paycheck,0
2025-11-24T09:11:02Z,@ZbxncWndbdbd,Trump owns zohran It&#39;s hilarious,1
2025-11-24T09:06:27Z,@StruggleGaming,Racists malding that Trump was actually impressed w Zohran not mad at him and the cope that Trump won or was on top after endorsing Zohrans position while Zorhan walked back not a damn thing.,0
2025-11-24T08:58:55Z,@exart8409,He paused and moved on right when i think i heard fox say &quot;he might be a communist but... (something positive)&quot;,0
2025-11-24T08:49:35Z,@Erasmustherobot,Compare the demeanor of <br>💫MayorZ💫 to someone like Benny Johnson.,0
2025-11-24T08:46:35Z,@Multifaceted_Mistress,The way that Trump swoons over men with true BDE like Zohran further reinforces that he is closeted &amp; definitely blew Bubba,0
2025-11-24T08:43:07Z,@Ateka9,Jesus just seeing some of these clips from Fox News is actually insane. They live in a completely different reality. There is nothing close to reporting on that channel.,0
2025-11-24T08:28:49Z,@LeftIsBest001,That Whitehouse Propaganda Secretary makes me fucking SICK. She&#39;s so fake. 🤢🤮,2
2025-11-24T08:25:21Z,@buck112404,This has to b a glitch in the matrix,1
2025-11-24T08:12:03Z,@LeftIsBest001,MAGA is mainlining 20cc&#39;s of pure copium. 😂💉,1
2025-11-24T08:09:19Z,@SonBrimmer,It still sounds like Fox is butchering his name to me. At least they’re calling him Mon-dommy now instead of Mom-Dommy. They’re like this close to calling him dominatrix mommy.,0
2025-11-24T07:54:54Z,@emilyb.8219,"Hannity, through clenched teeth: &quot;this is only horrifying to Democrats actually&quot;",1
2025-11-24T07:53:18Z,@snack881,Jesse Waters&#39; entire career rests on how irritating his face and voice are to the senses. It&#39;s like having ammonia gas blown directly in your face,0
2025-11-24T07:52:30Z,@andybyrd4107,"I actually think Trump genuinely loves Zohran. <br><br>Why? <br><br>Because Zohran is popular and widely loved despite getting hate directed at him from every angle. Much of it from very powerful people. <br><br>That&#39;s everything that Trump aspires to be!<br><br>It&#39;s not about politics for Trump. It&#39;s all about his ego. He wants to be beloved, admired and regarded with great importance. <br><br>Zohran authentically recieves everything that Trump has to fight so hard for every single day and unlike Trump, Zohran gets it in spades.<br><br>It&#39;s amazing that so many people still havent figured out how narcissists operate yet. <br><br>Trump doesn&#39;t have any principles, he is motivated purely by a desire for people to love and pay attention to him. <br><br>It makes total sense that Trump would switch from saying Zohran would ruin New York to becomming a Zohran fan-boy after seeing him win by such a comfortable margin. <br><br>Trump wants to be popular, he loves populists. The idea that someone is a populist because people actually like him is an incomprehesible concept to him.<br><br>He sees a popular guy who everyone likes and who criticism doesnt seem to stick to and he&#39;s in love.<br><br>When he says &quot;the biggest people in the world come here and nobody in the press cares&quot; that isnt meant as an insult to the media, thats meant as compliment for Zohran. <br><br>He&#39;s like &quot;Damn, dude, everyones paying attention to you! You&#39;re cool! Can we be friends?&quot;<br><br>You&#39;re all still underestimating how simple this guy is.",1
2025-11-24T07:52:01Z,@SourForward,"They&#39;ve had to spin the narrative on this meeting so hard that MAGA might unironically become pro-Mamdani.  Not hard to imagine NYC under his watch starting to thrive and the MAGA cult being like &quot;Yep, Trump was right about him all along!&quot;",5
2025-11-24T07:48:05Z,@SteveGellerMusic,"See, Democrats?  For 20 minutes once every 9 years, Trump is capable of smiling and acting nice toward a Democrat.  Don&#39;t you feel bad now for calling someone who promised &quot;he&#39;d be a dictator&quot; a dictator?",0
2025-11-24T07:54:16Z,@thejanglezclan,You should watch Trump&#39;s live reaction to hearing about the death of Ruth Bader Ginsburg.  Genuinely one of Trump&#39;s finest moments ever as a POTUS.,0
2025-11-24T07:47:08Z,@kevinchan2491,Shock shock shock....,1
2025-11-24T07:46:46Z,@giansideros,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=198"">3:18</a> welcome to British politics, look at how Conservatives in the UK talk about Sadiq Khan, it&#39;s especially appalling given how incompetent and corrupt the previous Mayor of London was, Khan&#39;s predessesor over saw a mass riot (burning buildings),  awarded lucrative public contracts to someone he was sleeping with behind his partner&#39;s back and wasted millions of £ of public money on white elephant infrastructure projects (Garden Bridge) that never broke ground.<br><br>Yet Conservatives and other nutters will tell you that somehow Khan is the worst Mayor ever and that London is some kind of 3rd world Islamic caliphate under his nefarious watch, which is especially amusing given that even the shabby, deprived parts of London like Greenwich and Putney make most of England (where most white English people live in the cities, not those phony leafy green places like Oxford, Surrey or Harrogate) look like a festering, derelict eyesore.",3
2025-11-24T07:43:59Z,@oafee1053,9/11 fetishists are not known for being rational.  Thumb guy would rather New York fall into decay if it means Mamdani will fail.,0
2025-11-24T07:40:47Z,@sophieisyerin,zohran was away from one hair flipping to give us Medicare for all.,1
2025-11-24T07:37:30Z,@thejanglezclan,Sean Hannity saying that Donald Trump will work with any Democrat to make the country better is crazy.  How soon they forget.  It was mere weeks ago that Trump said he would cut down on federal funding to NYC if Mamdani won the mayoral seat.,2
2025-11-24T07:42:12Z,@thejanglezclan,"Also, Sean Hannity has stated at least twice now since I&#39;ve been watching that Mamdani asked for the meeting.  While this could be technically true, it has been customary for quite a while for the incoming mayor of NYC (or other large cities) to meet with the President at the WH.  The precedent for this meeting has been set and has essentially become a tradition.",2
2025-11-24T09:41:08Z,@flunkl,"It is true, and stated by Mamdani, that his team requested the meeting. It was smart to do so and get ahead of any retaliation that Trump may have planned. I view Mamdani requesting that meeting as good politicking and savvy gamesmanship, not bending the knee or capitulation or any of the other takes I&#39;ve seen.",0
2025-11-24T07:37:12Z,@JackDespero,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=420"">7:00</a> There is a world where Trump has been mentally prepared to meet with like an actual Taliban Jihadist with all the stereotypical bells and whistles, Trump is almost doing a karate defensive posture, and suddenly Mamdani enters the room, talks with a NYC accent and talks about his favourite place to get a good slice of pizza in that damn city and Trump is completely caught out of place,",0
2025-11-24T07:33:32Z,@klemmr3233,I love some Hannity Copium.,1
2025-11-24T07:31:44Z,@JackDespero,"I know that Trump imprints on the last person who talked to him. But it shows the charisma of Mamdani that just after one short meeting with Trump, Trump is out of it like &quot;And here to me FOLKS it turns out it turns OUT that Marx was not the bad guy he was only TRYING to drain the BOURGEOISIE SWAMP. Pretty nice guy pretty good guy. Engels one day came to me, tears in his eyes, and said &quot;SIR, Marx was right about the stolen labor&quot; and I think he is right I think he is right&quot;.",1
2025-11-24T07:10:27Z,@spoker2006,whatever,1
2025-11-24T07:02:05Z,@larachaplauske8818,"Rump is just giddy because one of the cool kids is being nice to him. He&#39;s not smart enough to know when he&#39;s being manipulated. Never has been, and now he&#39;s demented too. He&#39;s a narcissist, so I imagine good people usually don&#39;t willingly spend time with him.",0
2025-11-24T06:51:18Z,@sirfelix77,Great video ❤,1
2025-11-24T06:44:44Z,@psychologicalsuccess3476,"His donors don&#39;t actually want him to defund New York though, and also I think charm overcomes him more than parasites.",0
2025-11-24T06:41:46Z,@diplexnormal3353,Dog,1
2025-11-24T06:41:42Z,@cortexavery1324,This is a lil good ?<br>Pfffff...,0
2025-11-24T06:40:25Z,@larachaplauske8818,It&#39;s so creepy hearing someone say that they &quot;love&quot; a politician. Gross groupies.,0
2025-11-24T09:34:34Z,@flunkl,"worshipping a candidate is weird, but just saying &quot;love&quot; in this context isn&#39;t parasocial by itself.",0
2025-11-24T06:40:20Z,@jamjam850,"How I see it is that Trump will do anything to own the libs, and that includes glazing Zohran",0
2025-11-24T06:38:18Z,@noneofyourbusiness3288,Why are they acting like Zoran did 911 and not the Saudis who met Trump like the day before?,8
2025-11-24T06:37:32Z,@adhdoggo9614,He just owns being a Nazi like it’s nothing..,0
2025-11-24T06:36:40Z,@smellslikesouls,first dude looked like a half formed clone in a vat,0
2025-11-24T06:31:49Z,@nomadic-dawn,"&quot;There&#39;s no difference in party&quot; but also, &quot;Democrats are seditious and should face the death penalty&quot;",0
2025-11-24T06:29:42Z,@MidniteMaraudersPoetryCorner,"Trump is a New Yorker, he just doesn&#39;t want his shit fucked with",0
2025-11-24T06:28:19Z,@G-SUS420,"Omg an elected official talked to the president????? Obviously a traitor and a fake leftist, how could he",0
2025-11-24T06:22:01Z,@gary83-g3r,"Trump is way more conciliatory than people give him credit for, he retracted all the bad things he said about Zohran and said really nice things on top. Zohran on the other hand just used political weasel words to deflect when asked on his opinion about Trump.",0
2025-11-24T06:18:13Z,@etc.4903,I think we’re starting to see the culmination of what Trump has been intending to do all along.  I think Trump has been working to implement socialism and he’s going to do it with the financial help of all the MAGA donors.  I think the right has been had.,0
2025-11-24T06:16:34Z,@Bound4Earth,Love how Fox News cut out the part where Trump justified Mamndani saying he was a Fascist.,6
2025-11-24T06:14:15Z,@entwck,But weren&#39;t you losing it when your dog decides to move a square inch in your table?,0
2025-11-24T06:08:30Z,@gingerjanecek8568,Zohran charmed Trump out of his element. 🤣,0
2025-11-24T06:02:39Z,@cebetmohd5536,"they don,t love trump,they love israel.they love more than america.they used american and trump for their own agenda.that,s why tucker, nick ,candace and others, fight for america first.",0
2025-11-24T06:02:28Z,@microwavebrain1035,Chat what timeline is this what’s happening,0
2025-11-24T05:59:40Z,@clipzntrix,What if Trump goes full Socialist,2
2025-11-24T05:54:32Z,@DrBreadPants,"It’s pretty insane to see this. I know fox and the whole right wing apparatus will suck off Donald Trump no matter what, but to see this blatant heel turn has to be raising some MAGA eyebrows, right? Like, this is childishly stupid.",0
2025-11-24T05:34:50Z,@jemborg,Zohran the Trump whisperer.,1
2025-11-24T05:34:17Z,@blankety1988,"“Same chair, same shirt” wauuuu lol",0
2025-11-24T05:33:30Z,@crouchingtiger9108,They are getting hot under the collar.,0
2025-11-24T05:22:30Z,@DeeboAvocado,Trumps gonna cheat on Satan with Zohran.,0
2025-11-24T05:22:23Z,@PopMusicKiller,Imagine Zohran charming Trump so well that the president completely snubs his oligarch donors.,0
2025-11-24T05:20:58Z,@IbnFergus,Fox News contradicting himself is embarrassing.,0
2025-11-24T05:19:53Z,@ginpls,&quot;Trump will meet with anybody ☺️&quot;<br>Except Democrats when they wanted to talk about medical subsidies during the government shut down,0
2025-11-24T05:15:29Z,@Jesse_The_Lazy,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=632"">10:32</a> She is talking about the skyline like Trump aranged the moon and stars to make the sky happen. Dude owned a building, next to a bunch of other buildings. Who cares? 😂",0
2025-11-24T05:08:07Z,@macronomicus,&quot;the slopulists&quot; 😂,1
2025-11-24T05:04:21Z,@tugsn.mccowan1634,The very stupid accept MAGA lies and propaganda.,0
2025-11-24T04:58:03Z,@ctrlaltnope,Trump&#39;s Prigozhin,1
2025-11-24T04:52:56Z,@chinter,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=381"">6:21</a> - Ostonox, you couldn&#39;t find the clip? =( my adhd wanted to see it  =((((",1
2025-11-24T04:49:35Z,@stephencampbell480,"I would like to know who taught this young lady her economic history. The Great Depression was preceded by deregulation. The GFC was preceded by deregulation. Both of these calamities were ended by government intervention. The exact opposite of what she suggested. <a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=777"">12:57</a>",0
2025-11-24T04:36:58Z,@6abbit,Jesse Watters did get one thing right- Trump has been giving and definitely taking it his whole career,2
2025-11-24T04:36:38Z,@hcdawg1806,Trump is just a vessel for them to project their insecurities and desires onto. Of course theyre unable to comprehend his behaviour.,0
2025-11-24T04:31:03Z,@tomifisher7302,"Unsubbing because of ur 💩 QT take, no one called her an “enemy” it sure is easy for you to excuse her justifying racism and transphobia? Yeah sorry bro I get she’s your “yt friend” and “we don’t know her like u do” she’s excusing racism and transphobia even extending love to those people and sees nothing wrong with that? Washed ass take Unc.",1
2025-11-24T04:30:02Z,@phdinyapology-y3t,🦮,1
2025-11-24T04:29:17Z,@yaknowwhatsure,Hasan laughs like a cancer patient taking their last breath,2
2025-11-24T04:25:38Z,@Sig445,Dog,2
2025-11-24T04:25:20Z,@CarmelaPaws,Day 1 of asking Hasan to nickname his dog Sparky,2
2025-11-24T04:07:47Z,@william_radford,I am always exposed to Jesse Watters without my consent,4
2025-11-24T04:00:00Z,@coffee_pyrrha5094,I think Zohran needs to take one for the team and become the angel on Trump&#39;s shoulder full-time.,1
2025-11-24T03:51:26Z,@starchildsnowflake,dude&#39;s endowing mamdani with super powers and how&#39;s  he supposed to do all of the jihading? with what army? does he just abracadabra that shit? how is the bald guy&#39;s paranoia this irrational?,0
2025-11-24T03:46:03Z,@billieeisenhower,love it when racist losers cry,0
2025-11-24T03:38:45Z,@aaronmarks9366,Now imagine being a person who watches Fox News daily,0
2025-11-24T03:36:56Z,@stormwooten1606,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=540"">9:00</a> cope",0
2025-11-24T03:35:55Z,@TheSdzfr,"People like Sid Rosenberg are Racist and Inhuman.<br>Israel is an Apartheid and Terrorist state, Zionism is a blood thirsty, greedy, Terrorist ideology. Zionism has nothing to do with Judaism, it is more equivalent to Western racism.<br>Denying Israeli onsalught of Palestinians is like Denying the Holocaust, and I am definitely not Anti-Semitic in being Anti-Zionism, as no one becomes Anti-German in being Anti-Nazi.",0
2025-11-24T03:28:24Z,@philiprostad760,"&quot;At the wisk of pissing off pwesident Twump, that was a tough pwess confwence to watch.&quot; is my favorite guy. It&#39;s really hard to look like a tough guy when you can&#39;t pronounce your R&#39;s lol.",0
2025-11-24T03:19:28Z,@escentricmind,This is why the left is losing on every front. You believe in this idiot.,4
2025-11-24T03:10:35Z,@RoommateRadio1,You’re on copium if you think we don’t know you abuse your dog,4
2025-11-24T03:03:19Z,@navajo-n6p,Not maga isreali  aipac jesus killer  losing it,0
2025-11-24T03:01:46Z,@CynicalBastard,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=350"">5:50</a> - <a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=372"">6:12</a><br>Narcissism in full effect?",0
2025-11-24T03:00:03Z,@jjjc555,"i mean this not derogatory but existentially, it must be a NIGHTMARE being conservative. &quot;we hate Zohran hes a communist who is going to bring sharia law,&quot; tomorrow &quot;oooh i love him he sounds really good, he is going to fix new york&quot;. absolute nightmare, like having dementia.",0
2025-11-24T02:56:17Z,@kaduwachacko,"why this guy&#39;s so red? if you look at the Torah, Esav is red. He a jew? why he so red?",0
2025-11-24T02:38:43Z,@kdb2016,<b>deeply sincere</b> and psychotic,0
2025-11-24T02:31:55Z,@Goofywalmartbag,Nobody will forget what you did,2
2025-11-24T02:24:47Z,@stirthepot88,He was sitting in a chair in his family womb?,1
2025-11-24T02:24:22Z,@adamsmith4861,Thanks mate,0
2025-11-24T02:16:26Z,@kikiretzorg1467,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=958"">15:58</a> I&#39;m gonna start saying &quot;slopulist&quot; from now on",0
2025-11-24T02:15:07Z,@Whatwhat86,OMG its another Orange man! Are we sure Syd Rosenburg and Trump arent a super minorty of orange people? Maybe theres more of them and theyre an undiscovered tribe of reactionary people whose culture is gross by our standards... Maga is doing cultural appropriation of the orange peoples!,0
2025-11-24T02:11:46Z,@douglasmennella4525,If Mamdani is more popular than AOC it’s only because the left turned on her.  It’s a decent guess they’ll turn on Mamdani too.  People value drama over actual change.,1
2025-11-24T02:11:14Z,@IamHuman-f2t,Zohan is Anakin,0
2025-11-24T02:08:24Z,@melian9999,"Trump looking up at Mahmdami with that smile all i could hear was South Park &quot; oh Satan, wanna fuck&quot;",0
2025-11-24T02:05:06Z,@BeefyBacardi,Right wingers: Trump is just playing the long game 4D Chess with &quot;Hussain Mamdani&quot;. That commie isn&#39;t getting anything!<br>Trump: Can I call you Bubba? 😁,0
2025-11-24T01:56:39Z,@laurai851,"How does KKK Leavitt have so much botox in her lips, but they are still thin, angry, and pursed?",0
2025-11-24T01:52:14Z,@sdpearshaped831,"As an Australian, the reaction to this interview reminded me a lot of the right wing media’s reaction to the Aus PM Albanese’s meeting with Trump. There was all this noise from the media about how he couldn’t get a meeting with Trump and this was because he was too critical of Trump. Sky News were really looking forward to Albo getting a dressing down from Trump like Zelensky. This was not that long after Australia recognised a Palestinian state also. When the meeting eventually happened and Albo did very well, certainly better than any of the cucks in Europe, the right wing had a collective meltdown. It was very funny.",0
2025-11-24T01:44:57Z,@anhedonicauthor,"I feel like Trump is such a textbook racist, Islamophobe, etc. in that he hates X people group because someone told him that he should, until he meets someone from that group and realises they’re not all the bad things he thought, but then time passes and he forgets and goes back to being racist, rinse and repeat. I might be wrong, but that’s just how it looks a lot of the time.",0
2025-11-24T01:40:06Z,@Reall-h7k,You seek only status. You&#39;re a waste of time. Your end is celebrated. Because everyone considers you a cockroach. Worthless. Useless. Hopeless.  Everyone wants you to shut up and go away.,0
2025-11-24T01:39:07Z,@Purple_guy-te6cg,That guy looks like a drawing<br>(Also clean your disgusting camera dude that video of him crying about how a socialist black man wasn&#39;t executed on live tv by trump was so blurry),0
2025-11-24T01:37:00Z,@ProfilePictured,Dude is theatrical with it,0
2025-11-24T01:25:14Z,@upsidedownside-Antifa,SHOWDOWN WITH SOCIALISM<br><br>I want that tattooed on my chest,0
2025-11-24T01:24:34Z,@MyCabbagesOo,100000% chance my mom and the evangelical right-wingnuts are gonna think that Mamdani being so charming means he&#39;s the anti-Christ,1
2025-11-24T01:24:10Z,@jorgeruiz3558,It is funny how Hannity is saying &quot;democrats are upset about the meeting&quot; while hannity&#39;s face is trying to hide how annoyed he is on how to spin it.,15
2025-11-24T01:22:00Z,@mcearlgrey,Andrew Cuomo on sewerside watch,8
2025-11-24T01:20:55Z,@gradyshmalady8284,Fox &quot;News&quot; is the Masked Crying Wojak and I love every second of it.,1
2025-11-24T01:19:47Z,@ShabbsArt,95% of jews agree with the sentiment of that rosenberg guy. its a supremacist ethnoreligion man. for every norm finkelstein theres 95 jews that call all muslims terrorists and celebrate murdering their children. statistical fact.,0
2025-11-24T01:18:33Z,@REIGREHGKJREHGER,"these people have no decency whatsoever, they always lie. they have been lying forever. its part of their nature",0
2025-11-24T01:17:50Z,@mostovndiaye4795,F Rosenberg  !,2
2025-11-24T01:16:46Z,@XMenMagnetoFAN,"Zohran said he was a fascist and Trump agreed. Trump said he would deport Zohran of coarse Hannity isn&#39;t going to bring up all the shit he said about him and TRUMP actually admitted he is full of shit, ZOHRAN didn&#39;t. He said &quot;that&#39;s where I stand&quot; Trump stands on nothing just don&#39;t try to call out his narratives otherwise he throws a baby bitch fit LOL.",0
2025-11-24T01:15:28Z,@jonatinturstin4932,"<a href=""https://www.youtube.com/shorts/yKoVU3ysbuA"">https://youtube.com/shorts/yKoVU3ysbuA?si=RUKyqggSiKSyawNs</a>",1
2025-11-24T01:10:16Z,@elli_lovesmusic,"I think Trump fell in love after Mamdani&#39;s victory speech. &quot;Oooh, the mayor mentioned me 🥰&quot;",5
2025-11-25T04:34:10Z,@Wrasse-w5e,"If you look at Liberace, and then you look at trump…<br>It’s enough to make an enquiring mind wonder.",0
2025-11-24T01:08:58Z,@jocelynb495,Calling him dumbfck would have been name calling. Fascist is labeling his style of governing.,1
2025-11-24T01:08:54Z,@RaymondLee-y6c,Why so many people call Zohran Mamdami instead of Mamdani?  No matter left and right.,2
2025-11-24T05:25:10Z,@darkandsilly,I noticed that too,0
2025-11-24T01:08:29Z,@robertnobles8189,"Fox News was saying Mandami needed to sit down, shut up, and listen to Trump.",1
2025-11-24T01:07:24Z,@larkwons5389,Mamdani sounds like more of a leader letting a crazy old man with dementia sit in his chair because he might fall asleep standing.,2
2025-11-24T01:06:13Z,@amosonyoutube,hopefully they get together for america,1
2025-11-24T01:05:00Z,@weeklything1,I&#39;m not a fan of party politics but this is fascinating to see. These conservatives are starting to understand what liberals struggle with all the time - balancing disparate and conflicting interests at the same time. These people are so used to being brainwashed that they don&#39;t they forget what it means to think for themselves,0
2025-11-24T01:02:31Z,@Just_Chill_Out_Man,"Republicans : PRE-MEETING <br><br>&quot;He&#39;s going to ALLAHU AKBAR NYC!  President Trump will crush him. He&#39;s a terrorist who eats with his hands!&quot;<br><br>Republicans : POST-MEETING<br><br>&quot;With respect to the president, I respectfully believe his support to Mayor Mamdani is misplaced. I personally do not trust him, for his skin is of the brown kind. I urge the president to change his ways - but I will stand with him depsite this small blemish.&quot;",0
2025-11-24T00:55:02Z,@michaellovegrove9467,We hate Trump because he’s destroying USA. They hate Mamdani because Fox told them to.,2
2025-11-24T00:51:59Z,@janjaman,Pwesident twump,1
2025-11-24T00:50:51Z,@go_guerrero,Maybe Mamdani has the Epstein list,0
2025-11-24T00:49:04Z,@Huacan09,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1213"">20:13</a> - <a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1289"">21:29</a> <br>Honestly this is a great and fantastic Fox News clip. I dislike them but Godlee I don’t think I’ve seen a segment so clear and precise from CNN, MSNBC, etc etc",0
2025-11-24T00:46:26Z,@johnplayer420,Why does Karoline Leavitt look AI generated,18
2025-11-24T01:12:06Z,@Wrasse-w5e,It’s the nose. They botched it.,7
2025-11-24T05:10:28Z,@wmluna381,She&#39;s already on the filler face track and hasn&#39;t hit 30 yet. Such a bad idea. Odds are her husband will be dead by the time he gets to publicly cheat on her. That call was better for her than any longterm investment she could have made in the stock market though.,2
2025-11-24T00:42:04Z,@nerag7459,Don al-Trump comes out in support of islamic fundamentalist socialism. Inshallah.,0
2025-11-24T00:35:41Z,@shushuyu,what if..zohran is actually another plant like fetterman or tulsi? 😆,0
2025-11-24T00:32:25Z,@JohnDough-x5l,"<a href=""https://www.youtube.com/watch?v=8FAYdzXy60Q"">https://youtu.be/8FAYdzXy60Q</a> The Dark Reason German Soldiers HATED The SS",0
2025-11-24T00:32:19Z,@thegazetteyt,Trump likes pretty men and those with power. Mamdani is both so the president is extra smitten.,4
2025-11-24T00:31:10Z,@nostalgia4infiniti850,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=40"">0:40</a> didn&#39;t realize it",0
2025-11-24T00:29:18Z,@BusterDarcy,Pretty obvious the mayor’s office has major dirt on Trump and now Trump has no choice but to play ball with someone who isn’t one of his lackeys.,0
2025-11-24T00:28:00Z,@ufffrapp-i4y,"Can y&#39;all stop embarrassing yourselves. He&#39;s not gonna change anything. He&#39;s not even gonna be somewhat of an annoyance to Trump. You&#39;ve been played once again, he&#39;s just an establishment democrat now.",2
2025-11-24T00:26:53Z,@Terrance57,How is Zohran a Jihadist? Because he&#39;s brown?,1
2025-11-24T00:26:05Z,@XhileTwoFeathers,"Donny so insecure with his daddy issues, he seeks approval anywhere",9
2025-11-24T00:25:54Z,@purpleyurple,Bahahhahhaha. Republicans just oversaw the longest shutdown and they&#39;ll work with anyone? Absolute CHUD.,0
2025-11-24T00:23:48Z,@XhileTwoFeathers,Zohran for President,0
2025-11-24T00:23:38Z,@CLAMusicClass2012,近期这些事件，谁是最大的赢家并不好讲，还需要进一步观察，但最大的输家毫无疑问是民主党建制派,0
2025-11-24T00:20:36Z,@Lysurgical,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=279"">4:39</a> &quot;sry mr president hes not conning me -- not yet&quot; lmfao freudian slip. Dude is such a cuck he&#39;s open to his ideological absolute opponent on a rhetorical whim",0
2025-11-24T00:15:30Z,@Idolikethis,Trump already conned him,1
2025-11-24T00:12:39Z,@MrDouchebag89,"Weird how this dude said the same comment below me, youtube generated arguments.",0
2025-11-24T00:11:36Z,@MrDouchebag89,Why does this guy call the right Nazi&#39;s when he praises Hitler? Hitler&#39;s men were nazi&#39;s....,0
2025-11-24T00:09:14Z,@HugoStiglitz89,"You call the right Nazi&#39;s, yet you praise hitler? hahahahahaha they&#39;re the same thing! Hitler created Nazi&#39;s and you call us Nazi&#39;s while praising Hitler😂😂😂😂😂😂😂🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡",0
2025-11-24T00:05:30Z,@TheRighteousDawn,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1280"">21:20</a> I didn&#39;t know that Jessie was a fan of high quality Phonk music too",0
2025-11-24T00:04:19Z,@tommyread4749,i feel like if we actually pretend that this meeting distracted from the epstein files then he’ll start doing more and more actual populism just for the distraction,6
2025-11-24T00:03:07Z,@terryleederrick1927,People like him not having any idea that US and Isntreal are 9/11. No camera footage of &quot;hijackers&quot; anywhere in the airport that day and a plethora of evidence.,1
2025-11-24T00:02:26Z,@PercyBishShelley,Is Sid Rosenberg the guy who plays the Mucus in Mucinex commercials ?,3
2025-11-24T00:01:35Z,@aldrichuyliong8143,"Trump&#39;s clearly trying to leech off of Zohran&#39;s popularity and the shine of his affordability message. <br><br>Trump&#39;s a marketing guy after all...he knows he&#39;s underwater with everyone but his 38% ride or dies because of cost of living and he recognizes Zohran has made affordability HIS brand so he&#39;s latching to Mamdani for now until he can steal it completely from him. Then, watch, he&#39;ll dump him like so many of his ex wives.<br><br>The real question is what has Zohran been able to extract from Trump for NYC in exchange for all this?",0
2025-11-24T00:00:42Z,@shmackydoo,"I&#39;ve never felt such hope before. Please don&#39;t let this be fake, please let this be real",1
2025-11-24T00:00:20Z,@pxqify,Instagram maga losers were saying things like &quot;Trump is toying with Zohran&quot; and making it seem Trump is playing some kind of 4d chess game. Hilarrrrrious,3
2025-11-23T23:57:50Z,@Jarjarkinxz,I&#39;m so happy,0
2025-11-23T23:57:06Z,@Private-Nutzung-v2i,stinky guy,0
2025-11-23T23:51:10Z,@Sigro123,I like to call the duo &#39;Trumpdani&#39;. xD,0
2025-11-23T23:44:28Z,@anastasiawisteria,"Believe it or not, same shirt same chair",0
2025-11-23T23:43:54Z,@Cassieniemann2541,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1054"">17:34</a> &quot;Trumps been giving it and taking it all year&quot; Bisexual king",5
2025-11-23T23:42:40Z,@PlebeianRepublic,"<a href=""https://www.youtube.com/watch?v=o2EHGdfZ3LM"">https://youtu.be/o2EHGdfZ3LM?si=4YUVHDEAV_QaR8Pg</a>",0
2025-11-23T23:38:51Z,@inderasewnarine,Im sorry Sir! I think you are wrong about Mamdani.,0
2025-11-23T23:38:46Z,@Sg75-i3j,Ho Baldy just FRO,0
